h,a,T
0.001953125,15.5,0.23974144516001636267298100750578701595011822836739593454698213206808591369
0.001953125,15.75,0.23990368941721828927356105073272712603184694830550095643812200436440733462
0.001953125,16,0.24006088122367828678963816577574698184151213043285857022022988087502885968
0.001953125,16.25,0.2402132525684511460754920103135285040958370823346145186618957506963478484
0.001953125,16.5,0.24036102146917290467895324823140002118750161725909036701685509764628678793
0.001953125,16.75,0.24050439300699353295101790486388489861583330127067557921492054349710054209
0.001953125,17,0.24064356027096380766990552882953600673450945691890031117853661091114297126
0.001953125,17.25,0.24077870522097519770349549333541586365601498879195751590987035274440345627
0.001953125,17.5,0.2409099994773225888573880422223021446764432057884853345707355914583955355
0.001953125,17.75,0.24103760504405962673624776922109997050280823250032745540592291188144402495
0.001953125,18,0.24116167497252766829648424759460249616852497224791028402925594871032911282
0.001953125,18.25,0.24128235397074674611790709058032571364631030936607506381588412522266169847
0.001953125,18.5,0.24139977896374771530415019061415771866932183399975379525251703899319453364
0.001953125,18.75,0.24151407960938788336170878330226050784955377732505807033712016675818069573
0.001953125,19,0.24162537877371850149250472981443994549457576813104170104542096533370234273
0.001953125,19.25,0.24173379296955343394212649471821322053830800881300161847648142878259304289
0.001953125,19.5,0.24183943276151716029625980605578767386697007563982349512567961404809748311
0.001953125,19.75,0.24194240314052100211771231830777859513853218571802816027805437342489707173
0.001953125,20,0.24204280387032391452999474075423275452102276953283267520383905616922986513
0.001953125,20.25,0.2421407298085738564808952089575275529446480829700189183976000434366803605
0.001953125,20.5,0.24223627120449375759037495633563786064465336899895778478012482927742521439
0.001953125,20.75,0.24232951397516905255261327070337981190308841395189007517097551576355627724
0.001953125,21,0.24242053996220871241984952975808850885572408677691081068398296627888622947
0.001953125,21.25,0.24250942717038609942732707718028987297012175345665696648459408280344877193
0.001953125,21.5,0.24259624998971756718420296080596333554383780890899822266651174328254323425
0.001953125,21.75,0.24268107940230356068929931596926217461949975152450872336969474993853554895
0.001953125,22,0.24276398317513732322809340683107557116092001216513316529413019689171545197
0.001953125,22.25,0.24284502603997868269058333519322610532022363498641006348974068081120950736
0.001953125,22.5,0.24292426986129344377205217758375028361906517493057941223619787051523675212
0.001953125,22.75,0.24300177379317148920059729181462580013409996577862690938156019074587979151
0.001953125,23,0.24307759442605776513902717814981600872611841246072745260306168190821861785
0.001953125,23.25,0.24315178592405898635611684767051923779727582663474112008051930491638393156
0.001953125,23.5,0.24322440015352434407447473376390688895651553968288774365336892599960583821
0.001953125,23.75,0.24329548680354002410956860067241476668971886934430311333585440164354259989
0.001953125,24,0.24336509349892431623580908580795996454189893759861550335450954883830919318
0.001953125,24.25,0.24343326590626195965612108345866623213301565938466923200363900966574466173
0.001953125,24.5,0.24350004783347262820213045448588764769235380250352322664225981473756763555
0.001953125,24.75,0.24356548132336867134954634946586502697440052575124411227082729121109293853
0.001953125,25,0.24362960674162100038402079800219705945409871467723401578827645202963845113
0.001953125,25.25,0.24369246285951899268941345604958336990347189983497587424631593838866749358
0.001953125,25.5,0.2437540869318801682869441136323818295901524164942257342378010079325558226
0.001953125,25.75,0.24381451477043789176234512973696612530121804489507775941907076482144981947
0.001953125,26,0.24387378081301021930496776427835932264281666193117345242708798416319211547
0.001953125,26.25,0.24393191818873002053128285951116484617265282863760748220441661564996321627
0.001953125,26.5,0.24398895877959545698568034020766679968529598895767418471407775072677872678
0.001953125,26.75,0.24404493327858061316427871673654057022608144385421528080694015049361685239
0.001953125,27,0.24409987124452838933417471696389864051376234331567358950733847843289216627
0.001953125,27.25,0.24415380115403153234390453863585704535252377446034980470768704615950713788
0.001953125,27.5,0.24420675045049276957944206120516017490920805575900713704092157308369690384
0.001953125,27.75,0.24425874559054130370843103361511755915639046627722313330129936540984277972
0.001953125,28,0.24430981208797031494419261239718788393160027505999549602681615471240111108
0.001953125,28.25,0.24435997455534850667486653992682901342378341393336504643429116780058699405
0.001953125,28.5,0.24440925674344803213649002954411949721330766846043030173482502429496404708
0.001953125,28.75,0.24445768157862127536478029633045449680761828721956557946561165132514100242
0.001953125,29,0.24450527119824985739521903475758852298635625117117176020055098811815412387
0.001953125,29.25,0.24455204698438083374421744822442832779478550928141799060632868785701609081
0.001953125,29.5,0.24459802959565728276121167727798213795052474423068370316128246042943289557
0.001953125,29.75,0.244643238997643303070599382148380268704393620706755099379428351905364824
0.001953125,30,0.24468769449163679347564181576296572326346755116235433275488273440240485486
0.001953125,30.25,0.24473141474205723621909750798711059317694782883610025079636004435776978975
0.001953125,30.5,0.24477441780249000419583485540148962573652742420646071698077513282405786577
0.001953125,30.75,0.24481672114046342797776718795339098221080588819733780288790417200631754004
0.001953125,31,0.24485834166102995596166471675475236587731334010044620380170607831141390933
0.001953125,31.25,0.24489929572921819013096593123235445702476829264638047588722237842794491085
0.001953125,31.5,0.24493959919141835302636166940090294086568896984286464138393055465215177379
0.001953125,31.75,0.24497926739575981313784623150345178893930990756039042461806203802517889818
0.001953125,32,0.24501831521153564282892144323269364382381446972098708518979250118722268656
0.001953125,64,0.24749400354290704243168212815692584766443378756432418936281470554972251639
0.001953125,128,0.24871797227083713413823869530678482615553482837137894838503807458422910327
0.001953125,256,0.24930217128199646174016348689776550772973722660021833588824858837956055871
0.001953125,512,0.24954549036458900151714993149753814205165897897093528719969931177466172155
0.001953125,1024,0.24960710027536684746385562277621598772067120532014170689156153580052030366
0.001953125,2048,0.24961040678512624452022281963168148637583203613978517087598329119771523064
0.001953125,4096,0.24961040817699130196467847336913649320272730929639847348255872595537252559
0.001953125,8192,0.24961040817699130197203226483553393644325606435954416602163941261157104742
0.001953125,16384,0.24961040817699130197203226483553393644325606435954416602163941454120162464
0.001953125,32768,0.24961040817699130197203226483553393644325606435954416602163941454120162464
0.001953125,65536,0.24961040817699130197203226483553393644325606435954416602163941454120162464
0.00390625,8.636168555094445E-78,1.374478428439864354021743331090590780673448864694895154255895438690003032e-78
0.00390625,1.3817869688151111E-76,2.1991654855037829664347893297449452490775181835118322468094327019040048512e-77
0.00390625,2.210859150104178E-75,3.5186647768060527462956629275919123985240290936189315948950923230464077619e-76
0.00390625,3.5373746401666845E-74,5.629863642889684394073060684147059837638446549790290551832147716874252419e-75
0.00390625,5.659799424266695E-73,9.0077818286234950305168970946352957402215144796644648829314363469988038704e-74
0.00390625,9.055679078826712E-72,1.4412450925797592048827035351416473184354423167463143812690298155198086193e-72
0.00390625,1.448908652612274E-70,2.3059921481276147278123256562266357094967077067941030100304477048316937908e-71
0.00390625,2.3182538441796384E-69,3.6895874370041835644997210499626171351947323308705648160487163277307100653e-70
0.00390625,3.7092061506874214E-68,5.9033398992066937031995536799401874163115717293929037056779461243691361045e-69
0.00390625,5.934729841099874E-67,9.4453438387307099251192858879042998660985147670286459290847137989906177672e-68
0.00390625,9.495567745759799E-66,1.5112550141969135880190857420646879785757623627245833486535542078384988428e-66
0.00390625,1.5192908393215678E-64,2.4180080227150617408305371873035007657212197803593333578456867325415981484e-65
0.00390625,2.4308653429145085E-63,3.8688128363440987853288594996856012251539516485749333725530987720665570374e-64
0.00390625,3.8893845486632136E-62,6.1901005381505580565261751994969619602463226377198933960849580353064912599e-63
0.00390625,6.223015277861142E-61,9.9041608610408928904418803191951391363941162203518294337359328564903860159e-62
0.00390625,9.956824444577827E-60,1.5846657377665428624707008510712222618230585952562927093977492570384617625e-60
0.00390625,1.5930919111324523E-58,2.5354651804264685799531213617139556189168937524100683350363988112615388201e-59
0.00390625,2.5489470578119236E-57,4.0567442886823497279249941787423289902670300038561093360582380980184621121e-58
0.00390625,4.078315292499078E-56,6.4907908618917595646799906859877263844272480061697749376931809568295393794e-57
0.00390625,6.525304467998525E-55,1.0385265379026815303487985097580362215083596809871639900309089530927263007e-55
0.00390625,1.044048714879764E-53,1.6616424606442904485580776156128579544133754895794623840494543249483620811e-54
0.00390625,1.6704779438076223E-52,2.6586279370308647176929241849805727270614007833271398144791269199173793298e-53
0.00390625,2.6727647100921956E-51,4.2538046992493835483086786959689163632982412533234237031666030718678069277e-52
0.00390625,4.276423536147513E-50,6.8060875187990136772938859135502661812771860053174779250665649149884910842e-51
0.00390625,6.842277657836021E-49,1.0889740030078421883670217461680425890043497608507964680106503863981585735e-49
0.00390625,1.0947644252537633E-47,1.7423584048125475013872347938688681424069596173612743488170406182370537176e-48
0.00390625,1.7516230804060213E-46,2.7877734477000760022195756701901890278511353877780389581072649891792859481e-47
0.00390625,2.802596928649634E-45,4.460437516320121603551321072304302444561816620444862332971623982686857517e-46
0.00390625,4.484155085839415E-44,7.1367000261121945656821137156868839112989065927117797327545983722989720272e-45
0.00390625,7.174648137343064E-43,1.1418720041779511305091381945099014258078250548338847572407357395678355243e-43
0.00390625,1.1479437019748901E-41,1.826995206684721808814621111215842281292520087734215611585177183308536839e-42
0.00390625,1.8367099231598242E-40,2.9231923306955548941033937779453476500680321403747449785362834932936589423e-41
0.00390625,2.938735877055719E-39,4.6771077291128878305654300447125562401088514245995919656580535892698543077e-40
0.00390625,4.70197740328915E-38,7.4833723665806205289046880715400899841741622793593471450528857428317668923e-39
0.00390625,7.52316384526264E-37,1.1973395786528992846247500914464143974678659646974955432084617188530827025e-37
0.00390625,1.2037062152420224E-35,1.9157433258446388553996001463142630359485855435159928691335387501649322319e-36
0.00390625,1.925929944387236E-34,3.0651893213514221686393602341028208575177368696255885906136620002638538208e-35
0.00390625,3.0814879110195774E-33,4.9043029141622754698229763745645133720283789914009417449818592004067035853e-34
0.00390625,4.930380657631324E-32,7.8468846626596407517167621993032213952454063862415067919709747143172742993e-33
0.00390625,7.888609052210118E-31,1.2555015460255425202746819518885154232392650217986410867153556948725930216e-31
0.00390625,1.262177448353619E-29,2.0088024736408680324394911230216246771828240348778257387444628541133620204e-30
0.00390625,2.0194839173657902E-28,3.2140839578253888519031857968345994834925184558045211819476174197119001438e-29
0.00390625,3.2311742677852644E-27,5.1425343325206221630450972749353591735880295292872338732891069138004054021e-28
